,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
3927294,3927294,2023-07-08 13:32:04,1128,3676,96,13613524,157
3927295,3927295,2023-07-08 13:32:05,579,1338,19,13613525,157
3927297,3927297,2023-07-08 13:32:07,2629,2271,79,13613527,157
3927296,3927296,2023-07-08 13:32:07,4449,1064,59,13613527,157
3927298,3927298,2023-07-08 13:32:10,838,2315,93,13613530,157
3927299,3927299,2023-07-08 13:32:12,4476,6048,63,13613532,157
3927300,3927300,2023-07-08 13:32:13,3295,2442,11,13613533,157
3927301,3927301,2023-07-08 13:32:16,2309,2641,70,13613536,157
3927302,3927302,2023-07-08 13:32:18,37,7005,47,13613538,157
3927303,3927303,2023-07-08 13:32:18,3417,2498,96,13613538,157
3927304,3927304,2023-07-08 13:32:19,3284,2195,74,13613539,157
3927305,3927305,2023-07-08 13:32:20,4016,1541,18,13613540,157
3927306,3927306,2023-07-08 13:32:20,3581,1428,74,13613540,157
3927307,3927307,2023-07-08 13:32:22,2498,2198,6,13613542,157
3927308,3927308,2023-07-08 13:32:23,3359,2656,3,13613543,157
3927309,3927309,2023-07-08 13:32:23,510,2561,77,13613543,157
3927310,3927310,2023-07-08 13:32:26,1794,906,23,13613546,157
3927311,3927311,2023-07-08 13:32:27,1847,6399,95,13613547,157
3927312,3927312,2023-07-08 13:32:28,4703,9516,37,13613548,157
3927313,3927313,2023-07-08 13:32:28,2470,411,90,13613548,157
3927314,3927314,2023-07-08 13:32:28,1001,7801,60,13613548,157
3927315,3927315,2023-07-08 13:32:29,1140,9106,5,13613549,157
3927316,3927316,2023-07-08 13:32:29,1783,1483,7,13613549,157
3927317,3927317,2023-07-08 13:32:30,4343,9802,66,13613550,157
3927318,3927318,2023-07-08 13:32:30,3332,4424,12,13613550,157
3927319,3927319,2023-07-08 13:32:32,2753,701,57,13613552,157
3927320,3927320,2023-07-08 13:32:32,900,1924,20,13613552,157
3927321,3927321,2023-07-08 13:32:32,526,1947,59,13613552,157
3927322,3927322,2023-07-08 13:32:33,4523,1094,44,13613553,157
3927323,3927323,2023-07-08 13:32:34,1992,346,79,13613554,157
3927324,3927324,2023-07-08 13:32:34,2443,4578,66,13613554,157
3927325,3927325,2023-07-08 13:32:35,3342,8231,39,13613555,157
3927326,3927326,2023-07-08 13:32:35,281,241,22,13613555,157
3927327,3927327,2023-07-08 13:32:35,1955,9228,8,13613555,157
3927328,3927328,2023-07-08 13:32:35,3268,5290,86,13613555,157
3927329,3927329,2023-07-08 13:32:36,1517,9036,96,13613556,157
3927330,3927330,2023-07-08 13:32:38,3356,3903,17,13613558,157
3927331,3927331,2023-07-08 13:32:39,1036,8271,27,13613559,157
3927332,3927332,2023-07-08 13:32:39,3933,9448,7,13613559,157
3927333,3927333,2023-07-08 13:32:41,939,3855,48,13613561,157
3927334,3927334,2023-07-08 13:32:44,3488,3056,10,13613564,157
3927335,3927335,2023-07-08 13:32:45,1849,7723,44,13613565,157
3927336,3927336,2023-07-08 13:32:46,3270,7351,87,13613566,157
3927337,3927337,2023-07-08 13:32:49,3309,2528,45,13613569,157
3927338,3927338,2023-07-08 13:32:49,3638,7799,21,13613569,157
3927339,3927339,2023-07-08 13:32:54,2184,8060,14,13613574,157
3927340,3927340,2023-07-08 13:32:56,215,8705,64,13613576,157
3927341,3927341,2023-07-08 13:32:59,348,7941,69,13613579,157
3927342,3927342,2023-07-08 13:32:59,1125,6557,5,13613579,157
3927343,3927343,2023-07-08 13:33:00,3298,5092,12,13613580,157
3927344,3927344,2023-07-08 13:33:01,718,3733,30,13613581,157
3927346,3927346,2023-07-08 13:33:02,610,4066,69,13613582,157
3927345,3927345,2023-07-08 13:33:02,2357,5893,40,13613582,157
3927347,3927347,2023-07-08 13:33:05,178,2746,65,13613585,157
3927348,3927348,2023-07-08 13:33:06,4096,8052,69,13613586,157
3927349,3927349,2023-07-08 13:33:07,1426,4135,8,13613587,157
3927350,3927350,2023-07-08 13:33:08,2771,4002,89,13613588,157
3927351,3927351,2023-07-08 13:33:08,891,9504,79,13613588,157
3927352,3927352,2023-07-08 13:33:09,3763,2391,26,13613589,157
3927353,3927353,2023-07-08 13:33:09,1674,3834,26,13613589,157
3927354,3927354,2023-07-08 13:33:14,134,7149,89,13613594,157
3927355,3927355,2023-07-08 13:33:14,3224,5442,53,13613594,157
3927357,3927357,2023-07-08 13:33:15,1649,101,13,13613595,157
3927356,3927356,2023-07-08 13:33:15,4824,6120,49,13613595,157
3927358,3927358,2023-07-08 13:33:19,1828,3050,71,13613599,157
3927359,3927359,2023-07-08 13:33:20,1658,5385,52,13613600,157
3927360,3927360,2023-07-08 13:33:22,254,7170,60,13613602,157
3927361,3927361,2023-07-08 13:33:23,2319,1274,10,13613603,157
3927362,3927362,2023-07-08 13:33:26,3012,1600,31,13613606,157
3927363,3927363,2023-07-08 13:33:27,4812,646,5,13613607,157
3927364,3927364,2023-07-08 13:33:28,538,9683,21,13613608,157
3927365,3927365,2023-07-08 13:33:32,1841,3726,17,13613612,157
3927366,3927366,2023-07-08 13:33:34,1746,4864,97,13613614,157
3927367,3927367,2023-07-08 13:33:35,1940,9423,100,13613615,157
3927368,3927368,2023-07-08 13:33:35,4496,2536,66,13613615,157
3927369,3927369,2023-07-08 13:33:37,4368,8896,86,13613617,157
3927371,3927371,2023-07-08 13:33:38,3796,8618,75,13613618,157
3927370,3927370,2023-07-08 13:33:38,4018,1710,60,13613618,157
3927372,3927372,2023-07-08 13:33:39,1062,1804,88,13613619,157
3927373,3927373,2023-07-08 13:33:41,2090,3185,14,13613621,157
3927374,3927374,2023-07-08 13:33:44,4431,781,94,13613624,157
3927375,3927375,2023-07-08 13:33:44,276,330,43,13613624,157
3927376,3927376,2023-07-08 13:33:45,3796,8508,75,13613625,157
3927377,3927377,2023-07-08 13:33:46,4477,2455,76,13613626,157
3927378,3927378,2023-07-08 13:33:47,3520,9372,14,13613627,157
3927379,3927379,2023-07-08 13:33:47,1133,4085,62,13613627,157
3927380,3927380,2023-07-08 13:33:48,4730,1313,18,13613628,157
3927381,3927381,2023-07-08 13:33:48,4190,6265,11,13613628,157
3927383,3927383,2023-07-08 13:33:49,1610,2530,35,13613629,157
3927382,3927382,2023-07-08 13:33:49,1387,7045,23,13613629,157
3927384,3927384,2023-07-08 13:33:51,927,6609,87,13613631,157
3927385,3927385,2023-07-08 13:33:53,3635,6348,67,13613633,157
3927386,3927386,2023-07-08 13:33:53,1860,1844,20,13613633,157
3927387,3927387,2023-07-08 13:33:54,828,4180,29,13613634,157
3927388,3927388,2023-07-08 13:33:56,1970,3436,14,13613636,157
3927389,3927389,2023-07-08 13:33:58,4124,5901,14,13613638,157
3927390,3927390,2023-07-08 13:33:59,1671,3287,69,13613639,157
3927391,3927391,2023-07-08 13:34:00,4440,9395,33,13613640,157
3927392,3927392,2023-07-08 13:34:00,4043,7951,46,13613640,157
3927393,3927393,2023-07-08 13:34:03,4435,4224,63,13613643,157
3927394,3927394,2023-07-08 13:34:05,2302,5657,55,13613645,157
3927395,3927395,2023-07-08 13:34:06,4024,5449,51,13613646,157
3927396,3927396,2023-07-08 13:34:07,1150,1382,26,13613647,157
3927397,3927397,2023-07-08 13:34:08,296,4295,36,13613648,157
3927398,3927398,2023-07-08 13:34:08,4879,2884,72,13613648,157
3927399,3927399,2023-07-08 13:34:09,3889,1711,36,13613649,157
3927400,3927400,2023-07-08 13:34:10,972,7747,69,13613650,157
3927401,3927401,2023-07-08 13:34:13,1611,1501,80,13613653,157
3927402,3927402,2023-07-08 13:34:15,3225,122,43,13613655,157
3927403,3927403,2023-07-08 13:34:16,4479,5798,34,13613656,157
3927404,3927404,2023-07-08 13:34:19,352,4047,40,13613659,157
3927406,3927406,2023-07-08 13:34:21,934,1248,59,13613661,157
3927405,3927405,2023-07-08 13:34:21,1765,2646,58,13613661,157
3927408,3927408,2023-07-08 13:34:23,1939,5716,74,13613663,157
3927407,3927407,2023-07-08 13:34:23,990,4357,53,13613663,157
3927409,3927409,2023-07-08 13:34:24,3034,4978,94,13613664,157
3927410,3927410,2023-07-08 13:34:24,1283,4469,71,13613664,157
3927411,3927411,2023-07-08 13:34:25,4382,6683,57,13613665,157
3927412,3927412,2023-07-08 13:34:25,1582,4909,10,13613665,157
3927413,3927413,2023-07-08 13:34:27,1158,404,74,13613667,157
3927414,3927414,2023-07-08 13:34:27,1783,3261,8,13613667,157
3927415,3927415,2023-07-08 13:34:27,1765,3173,57,13613667,157
3927416,3927416,2023-07-08 13:34:29,3572,5325,62,13613669,157
3927417,3927417,2023-07-08 13:34:30,4339,3003,85,13613670,157
3927418,3927418,2023-07-08 13:34:33,4969,4195,34,13613673,157
3927419,3927419,2023-07-08 13:34:34,1010,9140,61,13613674,157
3927421,3927421,2023-07-08 13:34:35,2678,5441,84,13613675,157
3927420,3927420,2023-07-08 13:34:35,4014,4320,17,13613675,157
3927422,3927422,2023-07-08 13:34:36,1136,3813,60,13613676,157
3927423,3927423,2023-07-08 13:34:36,1433,993,9,13613676,157
3927424,3927424,2023-07-08 13:34:38,2569,4908,69,13613678,157
3927425,3927425,2023-07-08 13:34:39,4667,5908,43,13613679,157
3927426,3927426,2023-07-08 13:34:39,2671,8209,47,13613679,157
3927427,3927427,2023-07-08 13:34:39,1008,9042,56,13613679,157
3927428,3927428,2023-07-08 13:34:44,501,4651,65,13613684,157
3927429,3927429,2023-07-08 13:34:44,1020,7448,14,13613684,157
3927430,3927430,2023-07-08 13:34:45,1564,4505,22,13613685,157
3927431,3927431,2023-07-08 13:34:46,4088,6382,17,13613686,157
3927432,3927432,2023-07-08 13:34:47,3322,5352,88,13613687,157
3927433,3927433,2023-07-08 13:34:50,2091,389,76,13613690,157
3927434,3927434,2023-07-08 13:34:50,2237,3260,42,13613690,157
3927435,3927435,2023-07-08 13:34:51,1142,8306,41,13613691,157
3927436,3927436,2023-07-08 13:34:51,2105,5998,37,13613691,157
3927437,3927437,2023-07-08 13:34:52,2744,7800,97,13613692,157
3927438,3927438,2023-07-08 13:34:53,2715,7853,47,13613693,157
3927439,3927439,2023-07-08 13:34:54,148,2318,28,13613694,157
3927440,3927440,2023-07-08 13:34:54,392,2958,50,13613694,157
3927441,3927441,2023-07-08 13:34:54,4392,5681,67,13613694,157
3927442,3927442,2023-07-08 13:34:55,4794,1158,97,13613695,157
3927443,3927443,2023-07-08 13:34:55,1508,6591,80,13613695,157
3927445,3927445,2023-07-08 13:34:56,3598,6033,49,13613696,157
3927444,3927444,2023-07-08 13:34:56,107,9922,7,13613696,157
3927446,3927446,2023-07-08 13:34:58,1955,4340,7,13613698,157
3927447,3927447,2023-07-08 13:34:58,2424,4850,25,13613698,157
3927448,3927448,2023-07-08 13:34:59,1853,9174,22,13613699,157
3927449,3927449,2023-07-08 13:35:01,2657,5128,18,13613701,157
3927450,3927450,2023-07-08 13:35:01,4952,3644,64,13613701,157
3927451,3927451,2023-07-08 13:35:03,1744,3710,59,13613703,157
3927452,3927452,2023-07-08 13:35:05,4672,5125,96,13613705,157
3927453,3927453,2023-07-08 13:35:05,2379,1943,4,13613705,157
3927454,3927454,2023-07-08 13:35:05,1642,6515,14,13613705,157
3927456,3927456,2023-07-08 13:35:08,3210,407,87,13613708,157
3927457,3927457,2023-07-08 13:35:08,3522,8879,8,13613708,157
3927455,3927455,2023-07-08 13:35:08,1177,3274,45,13613708,157
3927458,3927458,2023-07-08 13:35:09,3735,4291,21,13613709,157
3927459,3927459,2023-07-08 13:35:09,645,7882,91,13613709,157
3927460,3927460,2023-07-08 13:35:11,1649,2558,12,13613711,157
3927461,3927461,2023-07-08 13:35:11,3664,7033,18,13613711,157
3927462,3927462,2023-07-08 13:35:12,959,7949,98,13613712,157
3927463,3927463,2023-07-08 13:35:14,2,6130,42,13613714,157
3927464,3927464,2023-07-08 13:35:16,1604,8917,78,13613716,157
3927465,3927465,2023-07-08 13:35:19,4699,8661,92,13613719,157
3927466,3927466,2023-07-08 13:35:20,3130,75,50,13613720,157
3927467,3927467,2023-07-08 13:35:22,4935,5140,46,13613722,157
3927468,3927468,2023-07-08 13:35:23,2046,6133,27,13613723,157
3927469,3927469,2023-07-08 13:35:24,2653,5099,25,13613724,157
3927470,3927470,2023-07-08 13:35:25,3046,1522,80,13613725,157
3927471,3927471,2023-07-08 13:35:25,3971,3572,56,13613725,157
3927472,3927472,2023-07-08 13:35:26,4068,1064,46,13613726,157
3927473,3927473,2023-07-08 13:35:28,3433,4969,35,13613728,157
3927474,3927474,2023-07-08 13:35:29,3143,4630,39,13613729,157
3927475,3927475,2023-07-08 13:35:29,4416,6605,14,13613729,157
3927476,3927476,2023-07-08 13:35:32,2240,4044,6,13613732,157
3927477,3927477,2023-07-08 13:35:33,652,2775,58,13613733,157
3927478,3927478,2023-07-08 13:35:35,1631,1222,83,13613735,157
3927479,3927479,2023-07-08 13:35:41,3267,9329,70,13613741,157
3927482,3927482,2023-07-08 13:35:42,1829,5725,34,13613742,157
3927481,3927481,2023-07-08 13:35:42,608,3948,91,13613742,157
3927480,3927480,2023-07-08 13:35:42,652,9949,59,13613742,157
3927483,3927483,2023-07-08 13:35:43,3276,3384,94,13613743,157
3927484,3927484,2023-07-08 13:35:45,55,5896,42,13613745,157
3927485,3927485,2023-07-08 13:35:47,458,3861,46,13613747,157
3927486,3927486,2023-07-08 13:35:48,947,8762,82,13613748,157
3927487,3927487,2023-07-08 13:35:50,2154,3404,44,13613750,157
3927488,3927488,2023-07-08 13:35:52,3739,3614,15,13613752,157
3927489,3927489,2023-07-08 13:35:53,4057,3943,31,13613753,157
3927490,3927490,2023-07-08 13:35:54,2969,6147,71,13613754,157
3927491,3927491,2023-07-08 13:35:57,2366,8851,41,13613757,157
3927492,3927492,2023-07-08 13:35:57,2313,6533,58,13613757,157
3927493,3927493,2023-07-08 13:35:58,1238,6086,36,13613758,157
3927494,3927494,2023-07-08 13:35:59,1434,4851,80,13613759,157
3927495,3927495,2023-07-08 13:36:00,2556,8523,67,13613760,157
3927496,3927496,2023-07-08 13:36:01,2569,4908,69,13613761,157
3927497,3927497,2023-07-08 13:36:01,3352,5576,29,13613761,157
3927498,3927498,2023-07-08 13:36:05,3330,8690,76,13613765,157
3927499,3927499,2023-07-08 13:36:10,1586,5493,97,13613770,157
3927500,3927500,2023-07-08 13:36:11,4980,5706,32,13613771,157
3927501,3927501,2023-07-08 13:36:15,4488,9202,71,13613775,157
3927502,3927502,2023-07-08 13:36:16,4557,6001,49,13613776,157
3927503,3927503,2023-07-08 13:36:16,1890,5055,90,13613776,157
3927504,3927504,2023-07-08 13:36:18,3322,9280,87,13613778,157
3927506,3927506,2023-07-08 13:36:20,1103,3117,59,13613780,157
3927505,3927505,2023-07-08 13:36:20,4178,7630,35,13613780,157
3927507,3927507,2023-07-08 13:36:21,1293,8829,58,13613781,157
3927508,3927508,2023-07-08 13:36:23,3083,8415,26,13613783,157
3927509,3927509,2023-07-08 13:36:27,2922,9206,89,13613787,157
3927510,3927510,2023-07-08 13:36:27,3014,294,39,13613787,157
3927511,3927511,2023-07-08 13:36:29,4859,542,30,13613789,157
3927512,3927512,2023-07-08 13:36:29,4706,1025,62,13613789,157
3927513,3927513,2023-07-08 13:36:32,3102,1410,76,13613792,157
3927514,3927514,2023-07-08 13:36:32,1574,4276,55,13613792,157
3927519,3927519,2023-07-08 13:36:36,3118,4334,23,13613796,157
3927517,3927517,2023-07-08 13:36:36,4101,5598,27,13613796,157
3927518,3927518,2023-07-08 13:36:36,4562,4820,74,13613796,157
3927515,3927515,2023-07-08 13:36:36,1264,2136,86,13613796,157
3927516,3927516,2023-07-08 13:36:36,1737,439,63,13613796,157
3927520,3927520,2023-07-08 13:36:37,189,2129,59,13613797,157
3927521,3927521,2023-07-08 13:36:37,1147,1776,72,13613797,157
3927522,3927522,2023-07-08 13:36:40,1808,5895,89,13613800,157
3927523,3927523,2023-07-08 13:36:43,2720,7767,15,13613803,157
3927524,3927524,2023-07-08 13:36:43,2608,1761,22,13613803,157
3927525,3927525,2023-07-08 13:36:43,1503,7164,52,13613803,157
3927526,3927526,2023-07-08 13:36:44,4137,8925,7,13613804,157
3927527,3927527,2023-07-08 13:36:49,4044,1639,27,13613809,157
3927528,3927528,2023-07-08 13:36:50,3425,5873,59,13613810,157
3927529,3927529,2023-07-08 13:36:56,1664,9532,55,13613816,157
3927531,3927531,2023-07-08 13:36:57,4247,6330,82,13613817,157
3927530,3927530,2023-07-08 13:36:57,2234,5646,53,13613817,157
3927532,3927532,2023-07-08 13:36:58,4685,7110,78,13613818,157
3927533,3927533,2023-07-08 13:36:59,4166,6174,18,13613819,157
3927534,3927534,2023-07-08 13:37:00,2731,2517,46,13613820,157
3927535,3927535,2023-07-08 13:37:01,3875,1047,22,13613821,157
3927536,3927536,2023-07-08 13:37:01,4002,5338,25,13613821,157
3927537,3927537,2023-07-08 13:37:02,1441,7718,35,13613822,157
3927538,3927538,2023-07-08 13:37:04,4053,250,23,13613824,157
3927539,3927539,2023-07-08 13:37:04,2556,5353,66,13613824,157
3927540,3927540,2023-07-08 13:37:04,1939,6912,73,13613824,157
3927541,3927541,2023-07-08 13:37:05,1593,6334,43,13613825,157
3927542,3927542,2023-07-08 13:37:05,4249,2270,68,13613825,157
3927543,3927543,2023-07-08 13:37:08,2525,1403,10,13613828,157
3927544,3927544,2023-07-08 13:37:09,4089,9792,38,13613829,157
3927545,3927545,2023-07-08 13:37:10,4854,6773,84,13613830,157
3927546,3927546,2023-07-08 13:37:11,732,9018,59,13613831,157
3927547,3927547,2023-07-08 13:37:13,4528,2681,59,13613833,157
3927548,3927548,2023-07-08 13:37:15,3073,1507,43,13613835,157
3927549,3927549,2023-07-08 13:37:15,1170,1896,65,13613835,157
3927550,3927550,2023-07-08 13:37:16,1671,9498,68,13613836,157
3927551,3927551,2023-07-08 13:37:16,1034,2542,8,13613836,157
3927552,3927552,2023-07-08 13:37:16,1938,5018,85,13613836,157
3927553,3927553,2023-07-08 13:37:17,427,4294,82,13613837,157
3927555,3927555,2023-07-08 13:37:18,1518,1556,6,13613838,157
3927554,3927554,2023-07-08 13:37:18,298,2538,42,13613838,157
3927556,3927556,2023-07-08 13:37:19,2067,6113,88,13613839,157
3927557,3927557,2023-07-08 13:37:20,1979,9384,32,13613840,157
3927558,3927558,2023-07-08 13:37:21,1778,5793,77,13613841,157
3927559,3927559,2023-07-08 13:37:23,1697,3036,19,13613843,157
3927560,3927560,2023-07-08 13:37:25,2895,4965,96,13613845,157
3927561,3927561,2023-07-08 13:37:25,2933,4749,75,13613845,157
3927562,3927562,2023-07-08 13:37:27,214,8306,23,13613847,157
3927563,3927563,2023-07-08 13:37:27,1277,3541,72,13613847,157
3927564,3927564,2023-07-08 13:37:29,4999,2287,41,13613849,157
3927565,3927565,2023-07-08 13:37:31,2015,6683,20,13613851,157
3927567,3927567,2023-07-08 13:37:33,2297,3500,41,13613853,157
3927566,3927566,2023-07-08 13:37:33,87,2814,39,13613853,157
3927568,3927568,2023-07-08 13:37:34,3823,8629,77,13613854,157
3927569,3927569,2023-07-08 13:37:34,1702,8237,78,13613854,157
3927570,3927570,2023-07-08 13:37:36,157,3225,40,13613856,157
3927571,3927571,2023-07-08 13:37:36,830,1557,94,13613856,157
3927572,3927572,2023-07-08 13:37:37,3168,3173,87,13613857,157
3927573,3927573,2023-07-08 13:37:40,4027,4958,74,13613860,157
3927574,3927574,2023-07-08 13:37:40,1470,1531,78,13613860,157
3927575,3927575,2023-07-08 13:37:41,1970,9389,14,13613861,157
3927576,3927576,2023-07-08 13:37:41,409,4043,76,13613861,157
3927577,3927577,2023-07-08 13:37:42,3209,7171,5,13613862,157
3927579,3927579,2023-07-08 13:37:44,1909,1727,100,13613864,157
3927578,3927578,2023-07-08 13:37:44,3825,5788,95,13613864,157
3927580,3927580,2023-07-08 13:37:45,3185,6867,77,13613865,157
3927581,3927581,2023-07-08 13:37:46,4325,8130,12,13613866,157
3927582,3927582,2023-07-08 13:37:46,2240,2085,5,13613866,157
3927583,3927583,2023-07-08 13:37:48,1729,4713,82,13613868,157
3927584,3927584,2023-07-08 13:37:49,4317,1023,13,13613869,157
3927585,3927585,2023-07-08 13:37:49,2998,2262,78,13613869,157
3927586,3927586,2023-07-08 13:37:49,3009,3791,63,13613869,157
3927587,3927587,2023-07-08 13:37:50,3344,7818,78,13613870,157
3927588,3927588,2023-07-08 13:37:53,3305,3598,6,13613873,157
3927589,3927589,2023-07-08 13:37:53,348,4515,70,13613873,157
3927590,3927590,2023-07-08 13:37:54,1502,9464,16,13613874,157
3927591,3927591,2023-07-08 13:37:55,3901,978,7,13613875,157
3927592,3927592,2023-07-08 13:37:55,111,2285,81,13613875,157
3927593,3927593,2023-07-08 13:37:56,2620,5388,57,13613876,157
3927594,3927594,2023-07-08 13:37:57,2346,985,42,13613877,157
3927595,3927595,2023-07-08 13:37:59,3454,6076,89,13613879,157
3927596,3927596,2023-07-08 13:38:01,828,740,29,13613881,157
3927597,3927597,2023-07-08 13:38:02,2048,17,3,13613882,157
3927598,3927598,2023-07-08 13:38:03,504,1701,36,13613883,157
3927599,3927599,2023-07-08 13:38:04,534,555,25,13613884,157
3927600,3927600,2023-07-08 13:38:05,2556,768,65,13613885,157
3927602,3927602,2023-07-08 13:38:06,121,6435,32,13613886,157
3927601,3927601,2023-07-08 13:38:06,4490,2454,72,13613886,157
3927603,3927603,2023-07-08 13:38:07,2262,2818,50,13613887,157
3927604,3927604,2023-07-08 13:38:07,4008,3214,65,13613887,157
3927605,3927605,2023-07-08 13:38:12,700,8357,19,13613892,157
3927606,3927606,2023-07-08 13:38:13,1929,3558,42,13613893,157
3927607,3927607,2023-07-08 13:38:14,2692,1815,49,13613894,157
3927608,3927608,2023-07-08 13:38:16,456,542,31,13613896,157
3927609,3927609,2023-07-08 13:38:16,1518,722,4,13613896,157
3927610,3927610,2023-07-08 13:38:17,4135,1351,74,13613897,157
3927611,3927611,2023-07-08 13:38:17,2273,9951,39,13613897,157
3927612,3927612,2023-07-08 13:38:18,97,3591,98,13613898,157
3927613,3927613,2023-07-08 13:38:20,4081,9738,55,13613900,157
3927614,3927614,2023-07-08 13:38:21,4455,260,8,13613901,157
3927615,3927615,2023-07-08 13:38:21,3128,8179,60,13613901,157
3927616,3927616,2023-07-08 13:38:23,4007,1579,58,13613903,157
3927617,3927617,2023-07-08 13:38:23,1584,7758,83,13613903,157
3927618,3927618,2023-07-08 13:38:23,4887,4124,91,13613903,157
3927619,3927619,2023-07-08 13:38:24,2994,4389,96,13613904,157
3927620,3927620,2023-07-08 13:38:25,369,985,15,13613905,157
3927621,3927621,2023-07-08 13:38:26,4075,6671,72,13613906,157
3927622,3927622,2023-07-08 13:38:27,2732,3415,97,13613907,157
3927623,3927623,2023-07-08 13:38:29,2437,3400,33,13613909,157
